lon,lat,p_anomalous,label,nearest_gold_deg
-121.2292,38.8974,0.33,1,0.010489027600304221
-121.2266,38.9261,0.415,1,0.02166243291968623
-121.2278,38.9559,0.46,1,0.01670636106397516
-121.2185,38.985,0.445,1,0.017393461415138593
-121.1978,38.9817,0.425,1,0.011944140823016055
-121.1892,38.9544,0.41,1,0.011623497752401195
-121.1949,38.9275,0.405,1,0.021581404032173648
-120.8186,38.7589,0.435,1,0.0057229712562594185
-121.1568,38.9307,0.43,1,0.012480104166229754
-121.1581,38.9529,0.4,1,0.013422108627193445
-121.1258,38.9561,0.4236124401913875,1,0.0052145277830335825
-121.151,38.901,0.455,1,0.003380088756222553
-121.126,38.8984,0.37,1,0.0013375350462735255
-121.0982,38.8985,0.425,1,0.0026897211751517294
-121.0553,38.9002,0.425,1,0.020502999780519372
-121.0565,38.9276,0.42,1,0.01443086968966144
-121.085,38.9275,0.35,1,0.013143705717945339
-121.1231,38.9318,0.415,1,0.016430368224714345
-121.1243,38.9851,0.445,1,0.017034626500161146
-121.1437,38.974,0.43,1,0.0011903780911914645
-121.0947,38.9872,0.425,1,0.012721418946015408
-121.0527,38.956,0.305,1,0.023377247485543106
-121.0602,38.9779,0.4236124401913875,1,0.014852689992059938
-121.0226,38.9851,0.4,1,0.01390399223245163
-121.0161,38.9574,0.365,1,0.006943918202285613
-121.017,38.9247,0.385,1,0.0007463243262882123
-121.0132,38.9041,0.28,1,0.003212631320277506
-121.0195,38.8737,0.435,1,0.007407361203562539
-121.0119,38.85,0.425,1,0.010722686230604007
-121.0429,38.8392,0.415,1,0.010005058720457023
-121.0552,38.8252,0.435,1,0.006752451406713203
-121.0826,38.7874,0.46,1,0.00673713588998031
-121.0986,38.7701,0.43,1,0.005217221482740034
-121.0654,38.7967,0.41,1,0.018818421825433626
-121.0115,38.8238,0.47,1,0.007786347025407843
-121.0159,38.7977,0.34,1,0.0037952602018835753
-121.0235,38.763,0.43,1,0.006800948463263845
-121.0424,38.7617,0.44,1,0.01110562470101771
-121.127,38.7904,0.42,1,0.002670018726532281
-121.1246,38.8259,0.4,1,0.016707393572913332
-121.0925,38.8228,0.4336124401913875,1,0.00805288768082783
-121.097,38.8543,0.35,1,0.010397562214284653
-121.0744,38.861,0.435,1,0.013617819208669347
-121.1301,38.8522,0.415,1,0.012649873517157052
-121.0953,38.8724,0.4336124401913875,1,0.006024699162604814
-121.1237,38.8737,0.4286124401913875,1,0.010461367023481626
-120.8938,38.8296,0.435,1,0.014423012861396644
-120.8436,38.8503,0.385,1,0.003068061277096593
-120.8157,38.783,0.42,1,0.00032249030991973325
-120.8205,38.8134,0.42,1,0.0027871849597770233
-120.7996,38.8266,0.285,1,0.0006199999999978445
-120.7886,38.8538,0.3936124401913875,1,0.0021256528408965217
-120.7616,38.8609,0.28,1,0.017352239048608067
-120.7611,38.8857,0.31,1,0.02879804333631377
-120.7734,38.908,0.345,1,0.0037550632484746717
-120.7968,38.8938,0.285,1,0.006487410885711013
-120.7765,38.9239,0.39,1,0.013218717789559553
-120.7931,38.9351,0.34,1,0.011870037910640514
-120.5963,38.9643,0.0,1,0.010379229258474237
-120.765,38.9443,0.375,1,0.018627691751797223
-120.812,38.9464,0.365,1,0.011323360808522668
-120.8404,38.9463,0.39861244019138753,1,0.004922204790540949
-120.85,38.9234,0.41,1,0.0026162950903866407
-120.8104,38.9215,0.38,1,0.002917276126801528
-120.8406,38.8993,0.49,1,0.003168359196808543
-120.8451,38.8783,0.4236124401913875,1,0.003411187476527212
-120.9462,38.7701,0.40861244019138754,1,0.019435230896495827
-120.9816,38.7638,0.43,1,0.0033660956611466565
-120.9682,38.782,0.43,1,0.010609547586961018
-120.9062,38.76,0.395,1,0.0020060907257654736
-120.7982,38.7743,0.4,1,0.0022756098083881278
-120.7835,38.7924,0.4,1,0.004320393500599734
-120.8462,38.7607,0.405,1,0.017652467249652443
-120.8699,38.7766,0.34361244019138754,1,0.011930481968473794
-120.9111,38.8135,0.395,1,0.0018689301752697312
-120.9448,38.8273,0.43,1,0.018838070495678226
-120.9779,38.8296,0.405,1,0.01114214521535843
-120.8642,38.8927,0.4286124401913875,1,0.004700829713998883
-120.8976,38.9016,0.39,1,0.0029135888522620083
-120.9227,38.9109,0.395,1,0.0005688585061408082
-120.9517,38.9003,0.435,1,0.009297150100972424
-120.9889,38.8981,0.33861244019138753,1,0.02091881688815465
-120.9431,38.8861,0.46,1,0.005731474504871957
-120.929,38.9557,0.3936124401913876,1,0.0028300176677923806
-120.9096,38.9444,0.47,1,0.00481757200257469
-120.8949,38.9311,0.35,1,0.006403077385131045
-120.9688,38.9538,0.3586124401913875,1,0.009832725969943902
-120.7869,38.9814,0.4,1,0.00041773197148572885
-120.9526,38.9742,0.395,1,0.0021791970998486284
-120.8644,38.9914,0.36,1,0.011814165226539478
