lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
46.1917,-112.0747,,,,,36.6,,,,,,,,,,,,5039544
46.1725,-112.0328,,,,,8.3,,,,,,,,,,,,5039545
46.1725,-112.0328,,,,,9.3,,,,,,,,,,,,5039546
46.1725,-112.0328,,,,,9.8,,,,,,,,,,,,5039547
46.2375,-112.2333,,,,,29.1,,,,,,,,,,,,5039800
46.1725,-112.0328,,,,,7.0,,,,,,,,,,,,5039548
46.2097,-112.1922,,,,,15.9,,,,,,,,,,,,5039567
46.2125,-112.1922,,,,,13.2,,,,,,,,,,,,5039568
46.1828,-112.1828,,,,,23.4,,,,,,,,,,,,5039569
46.1828,-112.1839,,,,,158.9,,,,,,,,,,,,5039570
46.1667,-112.2139,,,,,17.2,,,,,,,,,,,,5039571
46.2375,-112.2333,,,,,17.2,,,,,,,,,,,,5039801
46.1597,-112.2278,,,,,14.7,,,,,,,,,,,,5039572
46.1553,-112.2378,,,,,20.4,,,,,,,,,,,,5039573
46.1536,-112.2378,,,,,15.9,,,,,,,,,,,,5039574
46.1658,-112.2111,,,,,34.1,,,,,,,,,,,,5039575
46.1903,-112.0547,,,,,20.7,,,,,,,,,,,,5039576
46.1819,-112.0292,,,,,4.7,,,,,,,,,,,,5039577
46.4958,-111.8583,11.5,95.0,60.0,,6.3,-0.11,35.0,7827.0,7.747,852.0,,64.0,-20.0,35.6,18.3,17.0,5016829
46.4797,-111.83,16.6,91.0,49.0,,6.9,-0.08,17.0,3709.0,5.428,590.0,,63.0,-20.0,18.2,10.6,-15.0,5016830
46.4831,-111.8358,9.9,86.0,48.0,,4.6,-0.09,11.0,3217.0,4.412,209.0,,40.0,-20.0,8.8,13.3,-15.0,5016831
46.1819,-112.0292,,,,,3.7,,,,,,,,,,,,5039578
46.4703,-111.8542,10.2,93.0,36.0,,6.0,-0.08,32.0,4781.0,6.394,362.0,,69.0,-20.0,10.9,18.1,16.0,5016832
46.4728,-111.85,12.5,106.0,49.0,,5.8,-0.09,19.0,2769.0,5.011,466.0,,51.0,-20.0,16.6,13.3,-15.0,5016833
46.4611,-111.8567,10.0,74.0,39.0,,8.1,-0.08,30.0,4530.0,4.684,235.0,,42.0,-20.0,7.1,15.9,-15.0,5016834
46.4847,-111.8583,11.8,93.0,58.0,,8.0,-0.1,18.0,3125.0,3.947,428.0,,41.0,-20.0,16.6,10.2,17.0,5016835
46.4872,-111.8731,21.4,105.0,59.0,,10.1,-0.1,78.0,5054.0,11.13,2158.0,,144.0,-20.0,93.3,19.7,-15.0,5016836
46.4939,-111.8981,24.3,63.0,47.0,,9.7,-0.14,11.0,4241.0,5.835,1274.0,,-22.0,-20.0,52.3,20.6,-15.0,5016837
